code,permno,ticker,name,exchcd,shrcd,first_date,last_date,active,included,dlstcd
us.11866,11866,INCB,INDIANA COMMUNITY BANCORP,3,11,2006-01-03,2012-09-14,False,True,231
us.11873,11873,DISK,IMAGE ENTERTAINMENT INC,3,11,2006-01-03,2010-02-02,False,True,552
us.11881,11881,ILX,I L X RESORTS INC,2,11,2006-01-03,2009-03-02,False,True,574
us.11884,11884,IPAR,INTERPARFUMS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.11887,11887,KCS,K C S ENERGY INC,1,11,2006-01-03,2006-07-12,False,True,241
us.11891,11891,MGM,M G M RESORTS INTERNATIONAL,1,11,2006-01-03,2024-12-31,True,True,100
us.11896,11896,MXIM,MAXIM INTEGRATED PRODUCTS INC,3,11,2006-01-03,2021-08-25,False,True,231
us.11898,11898,MTSI,M T S MEDICATION TECHNOLS INC,3,11,2006-01-03,2009-12-22,False,True,233
us.11903,11903,NOIZ,MICRONETICS INC,3,11,2006-01-03,2012-08-08,False,True,233
us.11908,11908,EDCI,E D C I HOLDINGS INC,3,11,2006-01-03,2010-11-03,False,True,573
us.11910,11910,TEAM,TECHTEAM GLOBAL INC,3,11,2006-01-03,2010-12-13,False,True,233
us.11917,11917,PTEC,PHOENIX TECHNOLOGIES LTD,3,11,2006-01-03,2010-11-22,False,True,233
us.11923,11923,ADG,ALLIED DEFENSE GROUP INC,2,11,2006-01-03,2010-09-17,False,True,561
us.11927,11927,RESP,RESPIRONICS INC,3,11,2006-01-03,2008-03-14,False,True,233
us.11946,11946,PGV,VELOCITY PORTFOLIO GROUP INC,2,11,2007-08-10,2009-10-08,False,True,580
us.11955,11955,WM,WASTE MANAGEMENT INC DEL,1,11,2006-01-03,2024-12-31,True,True,100
us.11969,11969,AXHE,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11970,11970,APCC,AMERICAN POWER CONVERSION CORP,3,11,2006-01-03,2007-02-14,False,True,233
us.11972,11972,AXTE,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11976,11976,BMC,B M C SOFTWARE INC,3,11,2006-01-03,2013-09-10,False,True,233
us.11979,11979,AXMT,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11980,11980,AXIT,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11984,11984,AXEN,ISHARES TRUST,4,73,2010-07-19,2014-03-25,False,False,450
us.11986,11986,AXID,ISHARES TRUST,4,73,2010-07-19,2014-03-25,False,False,450
us.11988,11988,AXSL,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11989,11989,AXDI,ISHARES TRUST,4,73,2010-07-20,2014-03-25,False,False,450
us.11990,11990,KKR,K K R & CO INC,1,11,2010-07-16,2024-12-31,True,True,100
us.11992,11992,TCF,T C F FINANCIAL CORP NEW,3,11,2006-01-03,2021-06-08,False,True,231
us.11993,11993,LPH,LONGWEI PETROLEUM INVT HLDG LTD,2,11,2010-07-23,2013-01-03,False,True,584
us.11995,11995,COKE,COCA COLA CONSOLIDATED INC,3,11,2006-01-03,2024-12-31,True,True,100
us.11996,11996,EMLC,VANECK E T F TRUST,4,73,2010-07-26,2024-12-31,True,False,100
us.11998,11998,LENS,CONCORD CAMERA CORP,3,11,2006-01-03,2009-02-06,False,True,574
us.11999,11999,MCP,MOLYCORP INC DE,1,11,2010-07-30,2015-06-24,False,True,574
us.12007,12007,WMLP,WESTMORELAND RESOURCE PTNRS LP,1,71,2010-07-15,2018-10-08,False,False,574
us.12008,12008,DY,DYCOM INDUSTRIES INC,1,11,2006-01-03,2024-12-31,True,True,100
us.12009,12009,QUAD,QUAD GRAPHICS INC,1,11,2010-07-07,2024-12-31,True,True,100
us.12011,12011,RLD,REALD INC,1,11,2010-07-19,2016-03-22,False,True,233
us.12014,12014,CBP,CHINA BOTANIC PHARMACEUTICAL INC,2,11,2010-07-06,2013-01-30,False,True,580
us.12015,12015,NTG,TORTOISE MIDSTREAM ENERGY FD INC,1,14,2010-07-29,2024-12-20,False,True,231
us.12017,12017,XWEL,XWELL INC,3,11,2010-07-28,2024-12-31,True,True,100
us.12018,12018,LINU,LINIU TECHNOLOGY GROUP,3,12,2010-07-06,2018-05-11,False,True,570
us.12021,12021,AMAP,AUTONAVI HOLDINGS LTD,3,31,2010-07-02,2014-07-17,False,False,233
us.12022,12022,GLYT,GENLYTE GROUP INC,3,11,2006-01-03,2008-01-25,False,True,233
us.12023,12023,BIQI,B I Q I INTERNATIONAL HLDNGS COR,3,12,2010-07-21,2019-07-09,False,True,580
us.12025,12025,PEOP,PEOPLES FEDERAL BANCSHARES INC,3,11,2010-07-08,2015-02-20,False,True,241
us.12026,12026,QLIK,QLIK TECHNOLOGIES INC,3,11,2010-07-19,2016-08-19,False,True,233
us.12027,12027,SMT,SMART TECHNOLOGIES INC,3,12,2010-07-16,2016-09-14,False,True,233
us.12030,12030,THTI,T H T HEAT TRANSFER TECHNOL INC,3,11,2010-07-09,2016-01-13,False,True,552
us.12032,12032,ZOOG,ZOO ENTERTAINMENT INC,3,11,2010-07-08,2011-11-18,False,True,560
us.12034,12034,PHYS,SPROTT PHYSICAL GOLD TRUST,4,75,2010-03-01,2024-12-31,True,False,100
us.12035,12035,AMLP,ALPS E T F TRUST,4,73,2010-08-26,2024-12-31,True,False,100
us.12036,12036,GATX,G A T X CORP,1,11,2006-01-03,2024-12-31,True,True,100
us.12038,12038,AMBO,AMBOW EDUCATION HOLDING LTD,1,31,2010-08-09,2013-03-22,False,False,580
us.12039,12039,BBN,BLACKROCK TAXABLE MUNI BOND TR,1,44,2010-08-30,2024-12-31,True,False,100
us.12043,12043,KH,CHINA KANGHUI HOLDINGS,1,31,2010-08-12,2012-10-31,False,False,233
us.12047,12047,INXX,COLUMBIA E T F TRUST II,4,73,2010-08-12,2019-06-14,False,False,450
us.12049,12049,GORO,GOLD RESOURCE CORP,2,11,2010-08-31,2024-12-31,True,True,100
us.12051,12051,IL,INTRALINKS HOLDINGS INC,1,11,2010-08-09,2017-01-19,False,True,233
us.12052,12052,GD,GENERAL DYNAMICS CORP,1,11,2006-01-03,2024-12-31,True,True,100
us.12054,12054,GLIN,VANECK E T F TRUST,4,73,2010-08-26,2024-12-31,True,False,100
us.12056,12056,NEWN,NEW ENERGY SYSTEMS GROUP,2,11,2010-08-17,2013-04-16,False,True,580
us.12057,12057,REE,RARE ELEMENT RESOURCES LTD,2,12,2010-08-19,2016-02-26,False,True,520
us.12059,12059,SCHR,SCHWAB STRATEGIC TRUST,4,73,2010-08-09,2024-12-31,True,False,100
us.12060,12060,GE,GENERAL ELECTRIC CO,1,11,2006-01-03,2024-12-31,True,True,100
us.12062,12062,LH,LABCORP HOLDINGS INC,1,11,2006-01-03,2024-12-31,True,True,100
us.12063,12063,PARD,PONIARD PHARMACEUTICALS INC,3,11,2006-01-03,2011-12-30,False,True,552
us.12064,12064,SCHO,SCHWAB STRATEGIC TRUST,4,73,2010-08-09,2024-12-31,True,False,100
us.12065,12065,SCHP,SCHWAB STRATEGIC TRUST,4,73,2010-08-09,2024-12-31,True,False,100
us.12066,12066,USCI,UNITED STATES COMMODITY IND FUND,4,74,2010-08-11,2024-12-31,True,False,100
us.12067,12067,NVLS,NOVELLUS SYSTEMS INC,3,11,2006-01-03,2012-06-04,False,True,231
us.12068,12068,ONB,OLD NATIONAL BANCORP,3,11,2006-01-03,2024-12-31,True,True,100
us.12070,12070,WSR,WHITESTONE REIT,1,48,2010-08-27,2024-12-31,True,False,100
us.12072,12072,PKY,PARKWAY PROPERTIES INC,1,18,2006-01-03,2016-10-05,False,True,231
us.12073,12073,PBCT,PEOPLES UNITED FINANCIAL INC,3,11,2006-01-03,2022-04-01,False,True,231
us.12074,12074,PDE,PRIDE INTERNATIONAL INC DEL,1,11,2006-01-03,2011-05-31,False,True,241
us.12075,12075,ELD,WISDOMTREE TRUST,4,73,2010-08-10,2024-12-31,True,False,100
us.12076,12076,SIG,SIGNET JEWELERS LTD,1,12,2008-09-12,2024-12-31,True,True,100
us.12077,12077,DMED,D MEDICAL INDUSTRIES LTD,3,12,2010-08-06,2012-07-25,False,True,560
us.12078,12078,ELMD,ELECTROMED INC,2,11,2010-08-16,2024-12-31,True,True,100
us.12079,12079,GM,GENERAL MOTORS CORP,1,11,2006-01-03,2009-06-01,False,True,574
us.12080,12080,GMAN,GORDMANS STORES INC,3,11,2010-08-06,2017-03-21,False,True,574
us.12081,12081,MDMD,MEDIAMIND TECHNOLOGIES INC,3,11,2010-08-12,2011-07-26,False,True,233
us.12082,12082,MMYT,MAKEMYTRIP LTD,3,12,2010-08-13,2024-12-31,True,True,100
us.12084,12084,NXPI,N X P SEMICONDUCTORS N V,3,12,2010-08-09,2024-12-31,True,True,100
us.12085,12085,PATH,NUPATHE INC,3,11,2010-08-09,2014-02-21,False,True,261
us.12088,12088,PSTB,PARK STERLING BANK NEW,3,11,2010-08-16,2017-11-30,False,True,231
us.12089,12089,RP,REALPAGE INC,3,11,2010-08-13,2021-04-21,False,True,233
us.12090,12090,TSRX,TRIUS THERAPEUTICS INC,3,11,2010-08-04,2013-09-11,False,True,261
us.12093,12093,COR,CORESITE REALTY CORP,1,18,2010-09-24,2021-12-27,False,True,233
us.12097,12097,CCSC,COUNTRY STYLE CKG RST CHN CO LTD,1,31,2010-09-29,2016-04-20,False,False,233
us.12098,12098,ECON,COLUMBIA E T F TRUST II,4,73,2010-09-15,2024-12-31,True,False,100
us.12101,12101,ELT,ELSTER GROUP S E,1,31,2010-10-01,2012-08-28,False,False,561
us.12103,12103,FSD,FIRST TRUST HIGH INC LNG SHRT FD,1,14,2010-09-29,2024-07-19,False,True,231
us.12104,12104,HBP,HELIX BIOPHARMA CORP,2,12,2010-09-24,2012-07-19,False,True,570
us.12105,12105,ENZL,ISHARES TRUST,3,73,2010-09-03,2024-12-31,True,False,100
us.12106,12106,WSB,W S B HOLDINGS INC,3,11,2006-01-03,2013-05-10,False,True,241
us.12109,12109,EWZS,ISHARES TRUST,3,73,2010-09-30,2024-12-31,True,False,100
us.12113,12113,GLOV,A H P C HOLDINGS INC,3,11,2006-01-03,2007-03-21,False,True,582
us.12118,12118,ATA,APOGEE TECHNOLOGY INC,2,11,2006-01-03,2007-12-28,False,True,582
us.12140,12140,GR,GOODRICH CORP,1,11,2006-01-03,2012-07-26,False,True,233
us.12146,12146,CSBR,CHAMPIONS ONCOLOGY INC,3,11,2015-08-24,2024-12-31,True,True,100
us.12149,12149,JNP,JUNIPER PHARMACEUTICALS INC,3,11,2006-01-03,2018-08-13,False,True,233
us.12165,12165,FMCO,F M S FINANCIAL CORP,3,11,2006-01-03,2007-07-13,False,True,233
us.12166,12166,FRBK,REPUBLIC FIRST BANCORP INC,3,11,2006-01-03,2023-08-22,False,True,584
us.12169,12169,DRL,DORAL FINANCIAL CORP,1,11,2006-01-03,2015-02-27,False,True,585
us.12171,12171,VASO,VASOMEDICAL INC,3,11,2006-01-03,2006-05-25,False,True,552
us.12173,12173,GNCMA,G C I LIBERTY INC,3,11,2006-01-03,2018-03-08,False,True,342
us.12175,12175,GNI,GREAT NORTHERN IRON ORE PPTYS,1,21,2006-01-03,2015-04-06,False,False,470
us.12188,12188,EAR,HEARUSA INC,2,11,2006-01-03,2011-05-16,False,True,574
us.12189,12189,HIFS,HINGHAM INSTITUTION FOR SVGS MA,3,11,2006-01-03,2024-12-31,True,True,100
us.12190,12190,TORM,T O R MINERALS INTL INC,3,11,2006-01-03,2018-02-08,False,True,573
us.12209,12209,LWAY,LIFEWAY FOODS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.12211,12211,LNN,LINDSAY CORP,1,11,2006-01-03,2024-12-31,True,True,100
us.12214,12214,LOGC,LOGIC DEVICES INC,3,11,2006-01-03,2011-03-09,False,True,560
us.12217,12217,MEAS,MEASUREMENT SPECIALTIES INC,3,11,2006-01-03,2014-10-09,False,True,233
us.12219,12219,ECNS,ISHARES TRUST,4,73,2010-09-30,2024-12-31,True,False,100
us.12226,12226,MGPI,M G P INGREDIENTS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.12236,12236,NOVN,NOVEN PHARMACEUTICALS INC,3,11,2006-01-03,2009-08-27,False,True,233
us.12248,12248,PWX,PROVIDENCE & WORCESTER RR CO,3,11,2006-01-03,2016-11-01,False,True,233
us.12253,12253,FRSH,FRESH BRANDS INC,3,11,2006-01-03,2006-02-27,False,True,233
us.12266,12266,CDMO,AVID BIOSERVICES INC,3,11,2006-01-03,2024-12-31,True,True,100
us.12269,12269,TKS,TOMKINS PLC,1,31,2006-01-03,2010-09-23,False,False,233
us.12281,12281,WAIN,WAINWRIGHT BANK & TRUST CO BOSTN,3,11,2006-01-03,2010-11-17,False,True,233
us.12287,12287,EPHE,ISHARES TRUST,4,73,2010-09-30,2024-12-31,True,False,100
us.12288,12288,CFD,NUVEEN DIVERSIFIED COMMODITY FD,2,74,2010-09-29,2016-12-23,False,False,450
us.12289,12289,CORP,PIMCO E T F TRUST,4,73,2010-09-22,2024-12-31,True,False,100
us.12290,12290,BABZ,PIMCO E T F TRUST,4,73,2010-09-22,2014-09-26,False,False,450
us.12291,12291,RNO,RHINO RESOURCE PARTNERS L P,1,71,2010-10-01,2015-12-17,False,False,560
us.12292,12292,GNR,SPDR INDEX SHARES FUNDS,4,73,2010-09-15,2024-12-31,True,False,100
us.12293,12293,SFUN,FANG HOLDINGS LTD,1,31,2010-09-20,2022-05-17,False,False,580
us.12294,12294,VOOG,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12295,12295,VOOV,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12296,12296,VIOV,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-14,2024-12-31,True,False,100
us.12297,12297,VIOG,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12301,12301,VIOO,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12302,12302,IVOV,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12303,12303,IVOG,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12304,12304,IVOO,VANGUARD ADMIRAL FUNDS INC,4,73,2010-09-10,2024-12-31,True,False,100
us.12305,12305,VOO,VANGUARD INDEX FUNDS,4,73,2010-09-10,2024-12-31,True,False,100
us.12306,12306,CCX,WISDOMTREE TRUST,4,73,2010-09-27,2016-09-22,False,False,450
us.12307,12307,AMRS,AMYRIS INC,3,11,2010-09-29,2023-08-18,False,True,584
us.12308,12308,CHTR,CHARTER COMMUNICATIONS INC NEW,3,11,2010-09-15,2024-12-31,True,True,100
us.12309,12309,FULL,FULL CIRCLE CAPITAL CORP,3,14,2010-09-02,2016-11-03,False,True,231
us.12310,12310,GGE,GREEN GIANT INC,3,11,2010-09-14,2024-04-18,False,True,584
us.12311,12311,KEYP,KEYUAN PETROCHEMICALS INC,3,11,2010-09-16,2011-03-31,False,True,580
us.12312,12312,SQI,SCIQUEST INC NEW,3,11,2010-09-27,2016-07-28,False,True,233
us.12313,12313,VONE,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12314,12314,VONG,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12315,12315,VONV,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12316,12316,VTHR,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12317,12317,VTWG,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12318,12318,VTWO,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12321,12321,VTWV,VANGUARD SCOTTSDALE FUNDS,3,73,2010-09-23,2024-12-31,True,False,100
us.12322,12322,GTAA,ADVISORSHARES TRUST,4,73,2010-10-27,2017-05-12,False,False,450
us.12323,12323,CCG,CAMPUS CREST COMMUNITIES INC,1,18,2010-10-15,2016-03-02,False,True,233
us.12324,12324,MY,CHINA MING YANG WIND PWR GRP LTD,1,31,2010-10-04,2016-06-22,False,False,233
us.12325,12325,DQ,DAQO NEW ENERGY CORP,1,31,2010-10-08,2024-12-31,True,False,100
us.12326,12326,GLTR,ABRDN PRECIOUS MTLS BSKT ETF TR,4,74,2010-10-25,2024-12-31,True,False,100
us.12329,12329,EFC,ELLINGTON FINANCIAL INC,1,18,2010-10-11,2024-12-31,True,True,100
us.12330,12330,EXAM,EXAMWORKS GROUP INC,1,11,2010-10-29,2016-07-27,False,True,233
us.12331,12331,GBAB,GUGGENHEIM TAX MUN BD & I G DB T,1,44,2010-10-28,2024-12-31,True,False,100
us.12332,12332,HBM,HUDBAY MINERALS INC,1,12,2010-10-26,2024-12-31,True,True,100
us.12333,12333,REMX,VANECK E T F TRUST,4,73,2010-10-29,2024-12-31,True,False,100
us.12334,12334,GLCN,VANECK E T F TRUST,4,73,2010-10-15,2023-09-20,False,False,450
us.12337,12337,SHP,SHANGPHARMA CORP,1,31,2010-10-20,2013-03-27,False,False,233
us.12338,12338,PSLV,SPROTT PHYSICAL SILVER TRUST,4,75,2010-11-01,2024-12-31,True,False,100
us.12339,12339,TAL,T A L EDUCATION GROUP,1,31,2010-10-21,2024-12-31,True,False,100
us.12340,12340,TOWR,TOWER INTERNATIONAL INC,1,11,2010-10-18,2019-09-27,False,True,233
us.12341,12341,HYI,WESTERN ASSET HIGH YLD DEF OP FD,1,14,2010-10-28,2024-12-31,True,True,100
us.12342,12342,BOX,SEACUBE CONTAINER LEASING LTD,1,12,2010-10-29,2013-04-24,False,True,233
us.12345,12345,LYB,LYONDELLBASELL INDUSTRIES N V,1,12,2010-10-15,2024-12-31,True,True,100
us.12346,12346,LYBB,LYONDELLBASELL INDUSTRIES N V,1,12,2010-10-15,2010-12-06,False,True,331
us.12347,12347,AEGR,AEGERION PHARMACEUTICALS INC,3,11,2010-10-25,2016-11-29,False,True,231
us.12348,12348,BBRG,BRAVO BRIO RESTAURANT GROUP INC,3,11,2010-10-22,2018-05-23,False,True,233
us.12349,12349,BODY,BODY CENTRAL CORP,3,11,2010-10-18,2014-07-08,False,True,587
us.12350,12350,MULN,MULLEN AUTOMOTIVE INC,3,11,2010-10-25,2024-12-31,True,True,100
us.12352,12352,CCIH,CHINACACHE INTL HLDGS LTD,3,31,2010-10-04,2019-05-17,False,False,580
us.12353,12353,GAGA,LE GAGA HOLDINGS LTD,3,31,2010-11-01,2014-12-02,False,False,233
us.12354,12354,GEDU,GLOBAL EDUCATION & TECH GRP LTD,3,31,2010-10-11,2011-12-20,False,False,233
us.12355,12355,HRZN,HORIZON TECHNOLOGY FINANCE CORP,3,14,2010-11-01,2024-12-31,True,True,100
us.12356,12356,KEYW,KEYW HOLDING CORP,3,11,2010-10-04,2019-06-11,False,True,233
us.12357,12357,MCOX,MECOX LANE LTD,3,31,2010-10-27,2016-04-14,False,False,233
us.12358,12358,BIMI,BIMI INTERNATIONAL MEDICAL INC,3,11,2010-10-05,2024-08-21,False,True,584
us.12359,12359,NTSP,NETSPEND HOLDINGS INC,3,11,2010-10-20,2013-06-28,False,True,233
us.12360,12360,PACB,PACIFIC BIOSCIENCES CALIF INC,3,11,2010-10-28,2024-12-31,True,True,100
us.12362,12362,STND,STANDARD A V B FINANCIAL CORP,3,11,2010-10-08,2021-05-28,False,True,233
us.12363,12363,VRA,VERA BRADLEY INC,3,11,2010-10-22,2024-12-31,True,True,100
us.12364,12364,ARX,AEROFLEX HOLDING CORP,1,11,2010-11-22,2014-09-12,False,True,233
us.12365,12365,BITA,BITAUTO HOLDINGS LTD,1,31,2010-11-18,2020-11-04,False,False,233
us.12366,12366,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,1,11,2010-11-18,2024-12-31,True,True,100
us.12367,12367,DXF,DUNXIN FINANCIAL HLDGS LTD,2,31,2010-11-24,2024-09-16,False,False,552
us.12368,12368,PSF,COHEN & STEERS SLT PFD & INC FD,1,14,2010-11-26,2024-12-31,True,True,100
us.12369,12369,GM,GENERAL MOTORS CO,1,11,2010-11-19,2024-12-31,True,True,100
us.12370,12370,GOEX,GLOBAL X FUNDS,4,73,2010-11-05,2024-12-31,True,False,100
us.12371,12371,NORW,GLOBAL X FUNDS,4,73,2010-11-11,2021-10-29,False,False,331
us.12372,12372,URA,GLOBAL X FUNDS,4,73,2010-11-08,2024-12-31,True,False,100
us.12373,12373,HHH,HOWARD HUGHES HOLDINGS INC,1,11,2010-11-11,2024-12-31,True,True,100
us.12374,12374,IPHI,INPHI CORP,3,11,2010-11-12,2021-04-20,False,True,241
us.12375,12375,ERUS,ISHARES TRUST,4,73,2010-11-11,2015-01-23,False,False,231
us.12376,12376,KMF,KAYNE ANDERSON NEXT EN & INF INC,1,14,2010-11-26,2023-11-10,False,True,241
us.12377,12377,NOAH,NOAH HOLDINGS LTD,1,31,2010-11-11,2024-12-31,True,False,100
us.12379,12379,NBD,NUVEEN BUILD AMERICA BOND OPP FD,1,44,2010-11-26,2018-11-16,False,False,231
us.12380,12380,TRAK,REPOSITRAK INC,1,11,2010-11-03,2024-12-31,True,True,100
us.12381,12381,TRSY,PIMCO E T F TRUST,4,73,2010-11-03,2014-03-10,False,False,450
us.12382,12382,PRIS,PROMOTORA DE INFORMACIONES S A,1,31,2010-12-06,2014-09-22,False,False,570
us.12383,12383,PRISB,PROMOTORA DE INFORMACIONES S A,1,31,2010-12-06,2014-07-14,False,False,331
us.12384,12384,SEMG,SEMGROUP CORP,1,11,2010-11-12,2019-12-04,False,True,241
us.12385,12385,SMFG,SUMITOMO MITSUI FINANCIAL GP INC,1,31,2010-11-02,2024-12-31,True,False,100
us.12388,12388,SYSW,SYSWIN INC,1,31,2010-11-26,2013-04-09,False,False,233
us.12389,12389,TPLM,TRIANGLE PETROLEUM CORP,2,11,2010-11-08,2017-03-24,False,True,574
us.12390,12390,XUE,XUEDA EDUCATION GROUP,1,31,2010-11-03,2016-06-03,False,False,233
us.12391,12391,CMRE,COSTAMARE INC,1,12,2010-11-05,2024-12-31,True,True,100
us.12392,12392,ANAC,ANACOR PHARMACEUTICALS INC,3,11,2010-11-26,2016-06-23,False,True,233
us.12396,12396,CTE,SINOTECH ENERGY LTD,3,31,2010-11-04,2011-08-16,False,False,584
us.12397,12397,GLBS,GLOBUS MARITIME LTD,3,12,2010-11-29,2024-12-31,True,True,100
us.12398,12398,GNOM,COMPLETE GENOMICS INC,3,11,2010-11-12,2013-03-18,False,True,233
us.12399,12399,IMRS,IMRIS INC,3,12,2010-11-22,2015-06-03,False,True,574
us.12400,12400,LPLA,L P L FINANCIAL HOLDINGS INC,3,11,2010-11-19,2024-12-31,True,True,100
us.12401,12401,LZEN,LIZHAN ENVIRONMENTAL CORP,3,12,2010-11-22,2012-10-12,False,True,552
us.12402,12402,PRMW,PRIMO WATER CORP,3,11,2010-11-08,2020-02-28,False,True,241
us.12403,12403,RDA,R D A MICROELECTRONICS INC,3,31,2010-11-11,2014-07-18,False,False,233
us.12405,12405,SODA,SODASTREAM INTERNATIONAL LTD,3,12,2010-11-04,2018-12-04,False,True,233
us.12406,12406,SPBC,S P BANCORP INC,3,11,2010-11-02,2014-10-15,False,True,233
us.12409,12409,SUNH,SUN HEALTHCARE GROUP INC NEW,3,11,2010-11-17,2012-12-03,False,True,233
us.12410,12410,TFM,FRESH MARKET INC,3,11,2010-11-08,2016-04-27,False,True,233
us.12411,12411,ABUS,ARBUTUS BIOPHARMA CORP,3,12,2010-11-16,2024-12-31,True,True,100
us.12412,12412,VNQI,VANGUARD INTL EQUITY INDEX FUNDS,3,73,2010-11-02,2024-12-31,True,False,100
us.12413,12413,ZGNX,ZOGENIX INC,3,11,2010-11-24,2022-03-04,False,True,261
us.12431,12431,TT,TRANE TECHNOLOGIES PLC,1,12,2006-01-03,2024-12-31,True,True,100
us.12437,12437,RFP,RESOLUTE FOREST PRODUCTS INC,1,11,2010-12-21,2023-02-28,False,True,261
us.12438,12438,HYLD,ADVISORSHARES TRUST,4,73,2010-12-02,2018-06-22,False,False,231
us.12439,12439,AVL,AVALON RARE METALS INC,2,12,2010-12-23,2015-12-17,False,True,552
us.12440,12440,CTP,CTPARTNERS EXECUTIVE SEARCH INC,2,11,2010-12-09,2015-06-22,False,True,574
us.12441,12441,FLYX,DIREXION SHARES E T F TRUST,4,73,2010-12-09,2011-10-10,False,False,450
us.12442,12442,DUST,DIREXION SHARES E T F TRUST,4,73,2010-12-09,2024-12-31,True,False,100
us.12443,12443,NUGT,DIREXION SHARES E T F TRUST,4,73,2010-12-09,2024-12-31,True,False,100
us.12444,12444,DANG,E COMMERCE CHINA DANGDANG INC,1,31,2010-12-09,2016-09-20,False,False,233
us.12445,12445,WITE,E T F S WHITE METALS BASKET TR,4,74,2010-12-06,2016-03-02,False,False,450
us.12446,12446,GLBR,GLOBAL BROKERAGE INC,3,11,2010-12-03,2017-12-28,False,True,584
us.12447,12447,AG,FIRST MAJESTIC SILVER CORP,1,12,2010-12-16,2024-12-31,True,True,100
us.12448,12448,FRC,FIRST REPUBLIC BANK S F NEW,1,11,2010-12-10,2023-04-28,False,True,584
us.12449,12449,CPAY,CORPAY INC,1,11,2010-12-16,2024-12-31,True,True,100
us.12450,12450,FRF,FORTEGRA FINANCIAL CORP,1,11,2010-12-20,2014-12-03,False,True,233
us.12451,12451,GCAP,GAIN CAPITAL HOLDINGS INC,1,11,2010-12-16,2020-07-30,False,True,233
us.12452,12452,INFU,INFUSYSTEM HOLDINGS INC,2,11,2010-12-27,2024-12-31,True,True,100
us.12453,12453,STIP,ISHARES TRUST,4,73,2010-12-06,2024-12-31,True,False,100
us.12454,12454,ISS,ISOFTSTONE HOLDINGS LTD,1,31,2010-12-15,2014-08-29,False,False,233
us.12455,12455,LAS,LENTUO INTERNATIONAL INC,1,31,2010-12-13,2015-04-01,False,False,552
us.12456,12456,MMI,MOTOROLA MOBILITY HOLDINGS INC,1,11,2011-01-05,2012-05-21,False,True,233
us.12457,12457,KBWP,INVESCO E T F TRUST II,3,73,2010-12-16,2024-12-31,True,False,100
us.12458,12458,RYI,RYERSON INC,1,11,2006-01-03,2007-10-18,False,True,233
us.12460,12460,KBWX,POWERSHARES E T F TRUST II,4,73,2010-12-03,2014-02-18,False,False,450
us.12461,12461,KBWD,INVESCO E T F TRUST II,3,73,2010-12-03,2024-12-31,True,False,100
us.12462,12462,KBWY,INVESCO E T F TRUST II,3,73,2010-12-03,2024-12-31,True,False,100
us.12463,12463,RALS,PROSHARES TRUST,4,73,2010-12-10,2022-05-02,False,False,450
us.12464,12464,QRE,Q R ENERGY L P,1,71,2010-12-20,2014-11-19,False,False,231
us.12465,12465,EWEM,RYDEX E T F TRUST,4,73,2010-12-09,2018-04-06,False,False,231
us.12468,12468,EWEF,RYDEX E T F TRUST,4,73,2010-12-09,2013-03-15,False,False,450
us.12469,12469,EWMC,RYDEX E T F TRUST,4,73,2010-12-09,2018-04-06,False,False,231
us.12470,12470,EWSC,RYDEX E T F TRUST,4,73,2010-12-09,2018-04-06,False,False,231
us.12471,12471,EWRI,RYDEX E T F TRUST,4,73,2010-12-09,2016-01-26,False,False,331
us.12472,12472,EDF,VIRTUS STONE HARBOR EM MA IN FD,1,44,2010-12-27,2024-12-31,True,False,100
us.12473,12473,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,1,11,2010-12-17,2024-12-31,True,True,100
us.12476,12476,TRGP,TARGA RESOURCES CORP,1,11,2010-12-08,2024-12-31,True,True,100
