code,date,dlret_pct
us.53727,2013-04-19,0.2762
us.53815,2011-03-03,0.1629
us.53831,2009-08-18,0.0837
us.53866,2015-07-06,0.2091
us.54084,2014-05-16,0.4052
us.54181,2010-07-14,0.0468
us.54245,2006-04-28,-0.1972
us.54279,2008-11-24,-41.4063
us.54341,2008-10-22,0.30010000000000003
us.54391,2007-09-28,2.5977
us.54439,2010-03-01,-83.3566
us.54578,2018-04-06,11.1111
us.54579,2011-04-21,0.4516
us.54624,2008-10-01,0.0
us.54631,2009-01-06,-0.1333
us.54675,2017-06-21,0.0
us.54690,2006-04-07,-0.4064
us.54711,2007-10-16,1.5417999999999998
us.54798,2008-01-28,-2.1246
us.54818,2014-01-28,0.0203
us.54827,2013-12-06,0.0
us.54974,2007-07-31,0.6364
us.55029,2022-02-25,0.0953
us.55160,2006-10-13,0.634
us.55213,2017-12-21,0.0
us.55546,2011-07-27,-0.2062
us.55781,2007-05-31,0.0
us.55782,2007-09-26,5.0885
us.56040,2013-11-18,-0.2333
us.56063,2011-06-30,7.0004
us.56143,2007-08-21,-13.5135
us.56232,2008-12-31,5.2336
us.56363,2006-01-06,0.9138000000000001
us.56581,2010-10-22,0.7091000000000001
us.56611,2016-04-01,8.380899999999999
us.56696,2015-11-27,0.0
us.56710,2022-06-30,-0.0611
us.56741,2009-04-08,29.0323
us.56777,2013-11-22,0.087
us.56784,2007-11-15,-39.983200000000004
us.56822,2024-07-08,0.004
us.56937,2010-09-30,0.0364
us.56952,2007-07-02,0.0378
us.56979,2006-05-12,0.1212
us.57015,2010-01-26,-40.1065
us.57067,2006-06-12,0.0
us.57082,2015-12-23,0.1129
us.57103,2016-05-17,0.0
us.57104,2008-04-30,-20.0
us.57251,2007-09-24,0.1742
us.57330,2015-08-24,0.0883
us.57410,2008-07-18,1.055
us.57437,2008-02-19,-0.3795
us.57446,2010-11-23,0.0777
us.57509,2016-01-13,-55.5126
us.57534,2016-04-29,0.0435
us.57681,2009-07-31,6.625300000000001
us.57745,2012-09-18,7.334499999999999
us.58094,2006-11-30,2.1019
us.58114,2006-06-16,-0.3311
us.58501,2021-10-14,0.0
us.58560,2016-09-09,-0.135
us.58608,2007-03-30,0.0944
us.58640,2009-01-13,-67.1875
us.58675,2020-02-07,-1.7735
us.58755,2011-01-27,0.0
us.58756,2010-11-15,0.0417
us.58800,2007-06-27,-28.3333
us.58990,2007-12-13,0.0333
us.59089,2019-05-10,-74.834
us.59126,2007-08-24,0.0682
us.59184,2008-11-17,2.0705999999999998
us.59192,2016-01-14,1.1865
us.59222,2006-12-15,0.1313
us.59344,2013-07-15,1.0107
us.59379,2007-06-29,0.5682
us.59424,2006-01-20,-2.2245999999999997
us.59440,2008-09-22,0.058600000000000006
us.59467,2018-04-24,-46.6667
us.59483,2023-08-15,4.5455000000000005
us.59774,2021-09-30,0.0161
us.59871,2014-10-29,-3.2653000000000003
us.60273,2010-12-20,-37.5
us.60548,2013-08-27,2.1940999999999997
us.60695,2007-11-06,-0.11399999999999999
us.60709,2019-06-14,0.7611
us.60898,2021-08-16,-4.1573
us.61138,2012-09-28,0.04
us.61209,2015-12-31,-0.9596
us.61218,2009-11-25,0.3185
us.61700,2018-07-11,-12.6214
us.61778,2018-06-25,1.2149
us.61787,2015-09-03,6.228800000000001
us.61815,2020-10-02,2.3472
us.61938,2014-04-01,-4.3109
us.61955,2016-01-12,-53.5948
us.62033,2021-11-29,-0.1377
us.62034,2012-09-28,-4.5608
us.62042,2015-03-10,0.10540000000000001
us.62084,2011-12-29,3.6035999999999997
us.62296,2011-08-09,1.2931
us.62341,2023-08-04,0.4157
us.62368,2019-03-25,-36.5079
us.62376,2019-03-25,-3.125
us.62383,2015-09-30,2.7337
us.62420,2012-07-31,0.23310000000000003
us.62500,2007-08-15,1.0453000000000001
us.62519,2009-12-22,0.9778
us.62552,2009-03-12,0.0
us.62763,2009-08-07,-90.0
us.62770,2006-11-03,0.7045
us.62797,2007-04-24,-0.1479
us.62834,2006-06-09,0.3592
us.62885,2012-01-05,24.451
us.62906,2013-02-07,0.7905000000000001
us.62949,2008-07-28,-2.9873
us.63060,2008-09-29,16.3717
us.63079,2019-11-27,-35.7143
us.63159,2017-09-26,0.0
us.63335,2019-08-13,-5.8964
us.63503,2012-06-27,-0.0284
us.63562,2008-12-23,96.2023
us.63686,2008-04-02,0.0513
us.63714,2015-08-17,0.1021
us.63765,2024-09-30,-0.6668999999999999
us.63781,2020-05-22,-79.6438
us.63811,2011-06-30,0.015
us.63829,2016-12-08,2.0408
us.63830,2016-01-29,0.0213
us.63976,2007-04-11,0.1717
us.63977,2012-12-28,0.1431
us.64135,2013-10-17,0.077
us.64195,2008-01-07,0.3135
us.64231,2012-04-26,-0.3454
us.64258,2010-04-30,-0.4667
us.64362,2009-04-24,-1.1936
us.64451,2007-10-05,0.0824
us.64486,2015-01-30,0.07150000000000001
us.64557,2016-04-13,0.0181
us.64565,2008-06-30,2.0861
us.64629,2020-01-21,-80.9449
us.64822,2020-04-15,-76.2581
us.64864,2013-01-18,-24.096400000000003
us.64899,2022-11-10,0.529
us.64961,2023-11-08,0.041800000000000004
us.65067,2008-05-20,-8.6957
us.65154,2016-04-11,0.0
us.65163,2010-02-05,-0.1565
us.65226,2008-10-21,0.8089999999999999
us.65293,2010-04-15,-0.0721
us.65330,2020-07-31,0.02
us.65429,2024-07-30,-41.422599999999996
us.65509,2013-12-23,0.0728
us.65518,2008-08-01,-4.0467
us.65584,2017-06-12,0.519
us.65648,2009-11-19,-21.052599999999998
us.65656,2006-05-16,0.0468
us.65787,2007-12-20,0.0589
us.65832,2008-12-29,0.1624
us.65883,2006-12-29,-1.7007999999999999
us.65912,2008-07-31,0.16
us.65939,2006-01-31,3.3034
us.66050,2014-03-28,-2.7778
us.66077,2006-10-02,3.9604
us.66078,2007-04-26,0.1669
us.66114,2012-02-10,0.0313
us.66130,2009-04-15,-75.4717
us.66245,2024-04-18,0.031799999999999995
us.66253,2009-10-13,0.0
us.66368,2010-09-02,20.512800000000002
us.66587,2006-03-30,0.0861
us.66617,2016-09-08,0.0
us.66713,2009-09-10,1.587
us.66739,2024-07-29,1.3842999999999999
us.66747,2012-10-26,0.27659999999999996
us.66799,2006-10-26,0.05
us.66835,2019-09-13,4.7696000000000005
us.67002,2014-03-20,0.0785
us.67010,2010-12-31,0.2865
us.67029,2024-10-31,0.1391
us.67046,2009-09-14,-50.0
us.67176,2006-04-13,0.022000000000000002
us.67177,2006-04-11,0.39940000000000003
us.67193,2013-02-20,0.0167
us.67264,2006-05-05,0.0
us.67459,2007-05-29,0.0606
us.67467,2024-09-06,-78.2609
us.67723,2008-02-25,3.4236999999999997
us.67838,2020-03-03,0.0
us.67862,2008-07-14,-24.1667
us.67942,2009-10-19,-4.0
us.68021,2021-10-18,0.9612
us.68049,2006-11-01,-2.0789
us.68144,2019-12-06,1.0443
us.68187,2021-08-03,-1.0168
us.68233,2009-05-08,2.3810000000000002
us.68276,2016-10-13,-30.1887
us.68304,2008-05-30,-1.7267000000000001
us.68312,2011-07-01,-0.1823
us.68320,2015-03-09,0.3559
us.68340,2010-09-27,-0.2792
us.68523,2010-12-28,0.40159999999999996
us.68591,2017-01-04,0.6196
us.68718,2016-10-21,4.651199999999999
us.68742,2010-05-13,1.196
us.68815,2009-07-30,1.4747
us.68823,2006-10-31,-2.1277
us.68849,2007-02-26,0.1763
us.68857,2016-06-21,0.057300000000000004
us.69075,2006-08-25,1.1686
us.69200,2007-09-24,0.0809
us.69251,2018-01-12,0.2924
us.69382,2010-05-11,-1.6271999999999998
us.69411,2008-10-24,-53.75
us.69534,2008-11-24,-0.5
us.69550,2020-11-16,3.0589999999999997
us.69606,2007-11-21,3.2558
us.69892,2019-04-17,-2.9759
us.70295,2019-11-15,1.6356
us.70308,2016-05-20,0.034999999999999996
us.70332,2019-08-08,0.0796
us.70420,2019-10-31,0.0965
us.70500,2016-05-27,3.4141999999999997
us.70536,2015-11-17,0.1717
us.70616,2013-11-25,0.0
us.70682,2007-08-22,0.0605
us.70818,2009-02-17,2.5180000000000002
us.70923,2013-09-26,0.0883
us.70965,2008-12-01,-76.7479
us.71116,2007-07-24,0.2888
us.71124,2006-06-09,0.0
us.71191,2017-09-22,-71.2215
us.71271,2022-10-18,0.0271
us.71395,2007-11-08,-0.48840000000000006
us.71538,2012-03-20,0.40790000000000004
us.71589,2007-05-17,-2.0179
us.71685,2010-10-07,-36.254999999999995
us.71782,2010-09-13,0.091
us.71837,2019-12-30,0.3236
us.71909,2006-11-09,0.6608
us.71942,2017-06-16,-3.3011
us.72005,2013-03-12,-0.0628
us.72128,2011-06-01,-0.05
us.72232,2013-07-03,-41.087
us.72486,2012-08-01,0.0541
us.72494,2015-03-03,-59.3407
us.72611,2022-08-08,0.38370000000000004
us.72661,2006-11-09,-1.3072
us.72696,2018-02-12,1.4698
us.72733,2007-12-03,0.0057
us.72741,2007-12-03,0.0286
us.72961,2006-05-25,0.0
us.73681,2014-04-01,0.0606
us.73809,2015-07-31,0.3592
us.73817,2015-07-28,0.2359
us.73940,2007-01-09,0.1335
us.74246,2010-12-31,-8.1633
us.74406,2017-06-21,0.0
us.74500,2024-06-28,0.1495
us.74529,2009-04-09,-35.897400000000005
us.74836,2021-01-22,-4.5918
us.74932,2015-09-21,0.20040000000000002
us.75032,2019-01-23,0.0217
us.75036,2011-03-17,4.0785
us.75037,2007-02-28,-0.5799000000000001
us.75041,2024-07-01,5.3349
us.75058,2007-12-31,7.0701
us.75066,2007-03-21,-8.7912
us.75076,2012-08-17,0.21459999999999999
us.75077,2006-11-28,0.0
us.75083,2007-06-15,0.0656
us.75092,2006-04-07,1.6948999999999999
us.75100,2021-01-06,0.030400000000000003
us.75101,2011-09-13,0.0233
us.75105,2016-04-18,0.2255
us.75110,2010-04-21,-12.892000000000001
us.75142,2012-01-30,8.1003
us.75150,2008-03-27,-56.521699999999996
us.75159,2012-06-29,11.8785
us.75162,2009-03-03,-38.181799999999996
us.75176,2007-04-02,0.091
us.75181,2006-03-08,2.0871
us.75188,2007-09-28,-0.0816
us.75212,2006-02-03,-0.1402
us.75215,2016-09-01,5.1592
us.75216,2009-09-01,0.365
us.75222,2016-08-30,0.0
us.75224,2017-03-10,0.4484
us.75226,2009-06-15,2.4324
us.75228,2006-01-25,17.5135
us.75233,2024-10-04,0.0667
us.75241,2024-05-02,-0.0392
us.75252,2006-06-02,0.0474
us.75257,2013-12-03,0.4098
us.75261,2020-02-12,-88.5303
us.75262,2006-12-01,0.0303
us.75272,2017-09-27,0.1366
us.75275,2018-01-19,0.3283
us.75284,2012-04-04,-49.7487
us.75290,2007-12-06,-1.262
us.75296,2009-06-15,2.4221
us.75297,2016-11-04,0.1178
us.75301,2007-06-15,1.3216
us.75308,2007-01-23,0.031599999999999996
us.75316,2019-10-02,0.017499999999999998
us.75317,2011-08-31,-8.6027
us.75322,2008-09-23,0.5798
us.75323,2007-01-26,-0.0017
us.75326,2016-01-08,-84.50450000000001
us.75327,2011-11-28,-5.9829
us.75333,2006-03-31,1.1483
us.75334,2013-11-15,0.3513
us.75341,2022-09-30,2.8444000000000003
us.75355,2016-09-09,0.6287
us.75376,2007-08-20,1.5707
us.75383,2011-06-29,0.0359
us.75386,2007-03-29,3.8115
us.75387,2006-02-03,0.7529
us.75413,2007-06-25,-0.4675
us.75414,2008-07-18,-1.4331
us.75416,2023-12-29,0.3295
us.75429,2017-07-10,0.3709
us.75432,2014-02-13,0.0371
us.75433,2008-03-20,-30.0
us.75434,2012-10-11,-0.3215
us.75435,2010-04-26,4.2735
us.75443,2018-11-09,0.21059999999999998
us.75444,2007-12-20,0.0625
us.75447,2015-01-30,1.374
us.75454,2013-06-10,-75.976
us.75456,2007-08-22,2.5298000000000003
us.75459,2021-04-16,-0.267
us.75465,2024-11-13,0.5558
us.75489,2017-09-12,0.0
us.75491,2006-06-07,0.0
us.75494,2007-05-09,0.349
us.75503,2009-11-18,2.8037
us.75509,2017-03-31,0.0452
us.75524,2006-06-12,-1.6636000000000002
us.75526,2018-03-29,2.9048000000000003
us.75527,2015-09-08,-80.21979999999999
us.75545,2008-04-10,-0.5425
us.75549,2006-04-17,0.0
us.75550,2011-12-30,3.6255999999999995
us.75554,2007-04-26,14.285700000000002
us.75558,2006-12-19,0.0381
us.75577,2015-12-24,0.0741
us.75581,2007-02-20,2.0549999999999997
us.75592,2016-02-19,3.2512
us.75594,2007-10-18,-1.3157999999999999
us.75596,2015-09-01,-0.11989999999999999
us.75600,2016-09-09,0.078
us.75616,2006-05-09,-0.4838
us.75625,2006-03-01,0.0
us.75629,2007-09-12,0.0702
us.75630,2008-02-15,2.9806
us.75631,2011-09-30,7.3379
us.75632,2011-03-04,-0.0897
us.75633,2007-08-24,-1.0219
us.75640,2011-02-25,-0.5569000000000001
us.75641,2016-12-02,2.2889
us.75646,2015-03-16,0.9391
us.75650,2023-09-22,3.2429
us.75696,2009-06-08,17.1429
us.75721,2007-09-14,4.6875
us.75729,2007-06-22,-1.2090999999999998
us.75730,2012-10-31,1.0101
us.75733,2011-06-21,-0.1815
us.75734,2017-05-04,-13.142000000000001
us.75740,2009-08-14,-31.034499999999998
us.75755,2012-10-26,0.08009999999999999
us.75764,2009-11-06,41.3044
us.75773,2013-01-10,1.8141999999999998
us.75789,2010-07-07,-29.6471
us.75799,2013-03-07,0.0776
us.75810,2015-09-09,0.4444
us.75827,2008-02-22,0.9844
us.75840,2024-04-10,0.1973
us.75841,2014-06-06,1.1919000000000002
us.75842,2015-06-05,-0.915
us.75853,2021-12-22,0.1768
us.75856,2010-07-06,16.0839
us.75857,2007-10-01,0.5168
us.75858,2010-09-30,0.1635
us.75860,2024-02-09,0.0961
us.75861,2008-10-27,-0.1664
us.75866,2006-07-25,0.0646
us.75881,2007-05-31,-0.026
us.75884,2016-04-08,0.3601
us.75887,2017-12-22,0.1325
us.75888,2006-08-23,0.0164
us.75892,2006-01-18,0.0
us.75897,2011-03-09,-2.7778
us.75900,2007-01-03,0.0177
us.75902,2009-07-27,0.33440000000000003
us.75925,2007-08-31,1.5645
us.75930,2012-04-26,-0.23670000000000002
us.75937,2017-06-16,0.4926
us.75941,2014-02-27,2.6786
us.75962,2009-12-11,-18.0
us.75985,2024-01-04,-15.853700000000002
us.75993,2007-09-28,1.1189
us.75998,2008-02-29,0.1178
us.76008,2009-09-18,1.9253
us.76013,2012-12-14,0.12990000000000002
us.76023,2009-12-28,-6.6667000000000005
us.76037,2011-01-26,14.285700000000002
us.76060,2011-12-30,3.2786999999999997
us.76085,2007-03-02,0.0589
us.76087,2009-03-20,3.0566
us.76088,2009-10-26,0.20509999999999998
us.76090,2008-01-25,0.6149
us.76091,2012-03-26,4.0156
us.76099,2012-05-15,-3.6350000000000002
us.76100,2015-10-08,0.0
us.76110,2008-05-08,11.0249
us.76117,2018-04-27,-1.4593
us.76118,2023-02-27,0.1921
us.76121,2016-09-09,0.0247
us.76129,2010-04-09,0.0
us.76138,2017-04-12,-0.636
us.76139,2015-02-09,-3.8035
us.76145,2006-10-25,0.0
us.76148,2015-07-22,-3.8132
us.76171,2006-11-17,0.0589
us.76182,2014-06-06,0.7992000000000001
us.76184,2013-08-12,0.2477
us.76195,2013-04-30,0.211
us.76201,2022-02-11,1.0327
us.76202,2015-02-10,3.8042
us.76207,2017-03-06,0.0
us.76209,2009-04-17,27.692299999999996
us.76214,2007-05-10,0.0634
us.76215,2021-08-03,0.0
us.76217,2015-01-26,-0.3333
us.76218,2011-03-04,-1.1254
us.76219,2012-03-05,0.0681
us.76220,2016-09-09,0.6196
us.76223,2012-05-09,0.1016
us.76228,2008-07-23,-15.2941
us.76234,2013-12-06,0.051699999999999996
us.76240,2010-04-28,0.41409999999999997
us.76242,2009-02-18,-6.4626
us.76243,2007-10-10,-0.1048
us.76244,2018-04-27,-0.6446999999999999
us.76246,2018-04-27,-1.1606
us.76254,2007-02-20,-29.775299999999998
us.76265,2008-10-29,0.053700000000000005
us.76272,2006-01-30,2.3787
us.76276,2007-08-09,0.29719999999999996
us.76310,2012-02-27,-7.195
us.76317,2006-12-22,-5.0
us.76322,2008-11-19,0.0
us.76330,2019-02-21,0.17570000000000002
us.76331,2013-03-28,2.6163
us.76336,2009-11-27,-5.7971
us.76359,2013-05-16,-0.4854
us.76366,2006-11-03,0.2755
us.76367,2010-08-12,0.0
us.76371,2009-11-24,-0.1579
us.76372,2011-07-27,0.0
us.76383,2015-01-12,0.2359
us.76385,2006-06-30,0.3135
us.76390,2010-07-22,0.5025
us.76391,2012-12-10,0.0455
us.76415,2016-05-06,2.0599
us.76421,2006-12-01,-0.8824000000000001
us.76428,2007-07-25,-1.375
us.76435,2012-12-12,2.6865
us.76465,2010-03-05,45.845
us.76477,2018-06-06,0.0
us.76489,2013-07-01,0.0113
us.76493,2011-08-25,-17.6471
us.76494,2014-06-06,0.9664
us.76496,2013-03-08,-0.6147
us.76507,2009-05-28,0.47590000000000005
us.76509,2016-04-08,0.46430000000000005
us.76515,2021-11-29,-0.0494
us.76532,2015-10-02,-35.6665
us.76544,2020-04-03,19.230800000000002
us.76553,2014-02-07,0.0
us.76565,2014-01-24,0.3764
us.76568,2018-12-06,0.023
us.76570,2009-10-16,1.6178000000000001
us.76571,2014-11-07,-0.30760000000000004
us.76577,2008-09-18,0.7752
us.76584,2016-04-04,0.1598
us.76586,2022-05-24,0.0
us.76595,2016-09-09,0.6701999999999999
us.76598,2006-10-05,0.0462
us.76602,2022-07-19,0.1477
us.76613,2022-05-18,-53.623200000000004
us.76616,2007-09-19,1.4986
us.76619,2013-05-06,0.5175
us.76622,2010-07-09,37.5
us.76623,2006-07-26,0.6711
us.76624,2016-01-14,-1.1565
us.76625,2011-10-13,0.0123
us.76636,2012-01-30,1.4951
us.76638,2014-04-08,0.0667
us.76639,2019-09-17,-0.09759999999999999
us.76641,2014-06-06,0.4846
us.76642,2013-03-08,-1.0108000000000001
us.76653,2008-10-28,0.0476
us.76656,2007-06-18,0.051699999999999996
us.76670,2006-09-27,0.2252
us.76671,2015-08-21,-0.2923
us.76673,2011-05-25,-1.8744
us.76675,2016-04-08,0.5892999999999999
us.76693,2007-01-29,0.0294
us.76695,2017-07-17,0.0222
us.76697,2016-03-23,1.0715999999999999
us.76699,2009-01-07,0.7752
us.76702,2007-06-13,0.1217
us.76706,2009-09-01,-0.1248
us.76710,2010-11-16,0.0
us.76714,2011-05-31,0.5941
us.76720,2006-02-17,-23.8095
us.76722,2022-02-28,-0.019200000000000002
us.76757,2010-11-08,-70.5769
us.76760,2012-07-09,0.5133000000000001
us.76764,2007-05-31,-0.045399999999999996
us.76769,2007-01-11,0.2956
us.76788,2022-06-27,0.0
us.76792,2010-07-29,0.0308
us.76796,2008-10-28,33.3333
us.76818,2016-04-08,0.41450000000000004
us.76843,2012-06-21,-0.1289
us.76845,2009-10-20,0.087
us.76846,2009-05-01,-3.4188000000000005
us.76847,2017-11-08,-24.8459
us.76858,2020-05-27,-36.5672
us.76869,2024-02-12,-46.6667
us.76879,2015-05-08,3.2915
us.76880,2006-01-30,-16.666700000000002
us.76887,2008-12-05,4.703
us.76888,2021-08-03,10.8696
us.76898,2006-12-12,0.8317
us.76904,2009-06-19,-95.6522
us.76908,2024-08-21,0.6035999999999999
us.76931,2007-04-23,4.9253
us.76943,2007-06-15,0.13929999999999998
us.76945,2012-11-08,0.091
us.76950,2016-02-11,50.0
us.76958,2017-07-19,0.0
us.76960,2012-02-16,-1.4493
us.76966,2009-02-11,29.8701
us.76978,2017-10-13,-17.5
us.76980,2013-11-13,0.0
us.76990,2010-07-27,0.08009999999999999
us.76999,2012-12-27,8.974400000000001
us.77004,2014-03-05,0.41669999999999996
us.77006,2009-09-02,-0.0185
us.77007,2023-07-07,-9.0909
us.77010,2008-08-29,0.1879
us.77012,2020-05-07,11.0551
us.77018,2008-11-25,-86.8132
us.77026,2006-01-27,0.1043
us.77032,2007-01-26,0.0179
us.77042,2007-08-03,-41.3044
us.77043,2014-12-31,-0.6512
us.77045,2013-12-23,0.0
us.77053,2011-06-06,-3.5081
us.77063,2007-12-21,0.014899999999999998
us.77066,2019-02-22,1.8153
us.77067,2009-10-16,1.7632999999999999
us.77069,2021-02-05,0.1516
us.77071,2023-04-14,-0.4778
us.77073,2020-02-14,0.2668
us.77082,2017-08-29,0.07050000000000001
us.77087,2011-06-03,-0.038400000000000004
us.77095,2006-06-20,0.0667
us.77097,2009-06-24,0.7634
us.77099,2007-01-19,0.0
us.77103,2008-11-24,0.0143
us.77116,2014-06-06,-0.2545
us.77125,2007-02-26,-0.11299999999999999
us.77126,2013-03-08,-0.599
us.77136,2012-10-12,-3.4361999999999995
us.77147,2014-09-05,1.703
us.77149,2014-11-07,-0.2186
us.77150,2006-11-09,4.0194
us.77153,2013-05-03,1.2697
us.77154,2016-09-09,0.5515
us.77155,2013-12-06,1.6383999999999999
us.77158,2012-08-03,-73.4375
us.77163,2009-11-06,0.0589
us.77171,2009-06-11,-99.875
us.77173,2015-04-27,0.0
us.77180,2008-05-05,-28.2426
us.77181,2011-04-29,33.3333
us.77184,2008-04-23,-2.3255999999999997
us.77186,2017-09-27,-3.2258
us.77205,2018-03-08,-0.1996
us.77207,2008-02-21,0.0
us.77208,2020-12-01,-0.0339
us.77235,2023-08-03,0.0
us.77256,2018-03-29,-1.5268
us.77257,2006-06-06,0.12140000000000001
us.77259,2023-02-02,-45.4645
us.77262,2011-01-10,0.8241
us.77264,2012-08-08,0.0646
us.77271,2017-08-09,0.13
us.77279,2018-07-31,0.0
us.77281,2017-08-25,0.0238
us.77282,2021-10-28,-0.5584
us.77289,2012-12-20,0.0
us.77302,2016-05-18,0.295
us.77313,2010-12-09,-0.5958
us.77315,2012-10-12,0.8996999999999999
us.77318,2009-12-02,-9.691600000000001
us.77324,2007-06-14,-30.7692
us.77327,2015-07-23,-23.076900000000002
us.77340,2016-05-06,-0.05330000000000001
us.77347,2010-07-01,0.0
us.77362,2008-05-27,-0.0979
us.77392,2007-10-31,0.0755
us.77403,2007-11-02,0.1462
us.77405,2006-12-13,0.0732
us.77413,2017-10-13,0.2691
us.77418,2018-06-14,2.6491000000000002
us.77420,2019-09-17,-33.5968
us.77421,2012-08-13,0.0241
us.77425,2022-09-14,0.0315
us.77426,2007-08-01,-1.1676
us.77433,2007-04-30,0.7472000000000001
us.77443,2011-12-20,42.5
us.77448,2007-10-01,0.0
us.77461,2014-02-04,0.0588
us.77466,2022-04-08,-0.3181
us.77467,2021-04-16,-0.298
us.77468,2015-09-11,0.251
us.77472,2007-10-01,0.0924
us.77475,2006-02-09,-16.2596
us.77478,2019-04-17,-17.4785
us.77481,2012-05-24,3.1197
us.77486,2019-07-31,0.0
us.77495,2008-04-02,-16.666700000000002
us.77501,2022-07-22,-0.0406
us.77502,2009-11-11,-0.46299999999999997
us.77504,2008-03-31,5.1181
us.77507,2016-05-13,4.417
us.77512,2006-12-14,0.1484
us.77516,2020-07-31,-50.44539999999999
us.77517,2007-08-20,0.0
us.77521,2013-04-29,-7.2727
us.77530,2020-08-21,-47.226
us.77545,2016-07-08,11.7772
us.77546,2007-09-24,0.0883
us.77553,2006-02-24,3.49
us.77555,2006-06-30,0.9499000000000001
us.77560,2009-08-21,-0.5848
us.77568,2008-11-07,-35.7143
us.77575,2011-04-01,-2.4976000000000003
us.77576,2009-11-17,0.0
us.77582,2012-07-11,-92.3077
us.77585,2012-06-28,-68.8716
us.77589,2007-06-08,-1.1242
us.77590,2012-10-12,-2.8661
us.77599,2016-01-28,-19.8547
us.77604,2016-02-24,0.5254
us.77607,2022-04-08,0.1587
us.77608,2007-11-13,0.0308
us.77609,2021-12-03,0.9173
us.77628,2010-02-18,0.1109
us.77630,2018-12-12,0.0
us.77633,2009-11-17,1.7881999999999998
us.77659,2023-05-02,30.4927
us.77662,2007-06-11,0.0
us.77667,2007-10-01,0.044000000000000004
us.77668,2018-12-20,0.594
us.77669,2018-06-15,-0.074
us.77673,2010-01-29,-1.0929
us.77683,2013-03-13,-0.41209999999999997
us.77685,2007-01-18,-10.0
us.77691,2018-11-16,0.2842
us.77694,2007-09-05,0.0
us.77701,2007-09-12,0.7091000000000001
us.77722,2014-05-01,26.6776
us.77729,2022-10-13,-2.5308
us.77733,2013-01-10,0.29069999999999996
us.77759,2007-05-03,-7.4803
us.77763,2020-09-17,-54.838699999999996
us.77767,2008-01-04,8.5776
us.77768,2018-10-30,0.5897
us.77769,2006-10-02,-18.5185
us.77778,2009-09-04,-69.2355
us.77781,2008-05-07,-12.5
us.77783,2011-11-18,50.7651
us.77785,2024-07-01,0.0552
us.77787,2012-04-26,0.0
us.77798,2012-01-24,-0.0689
us.77803,2006-08-28,0.2865
us.77804,2017-09-08,0.034
us.77807,2016-09-09,0.21549999999999997
us.77808,2021-12-03,-1.7492
us.77809,2007-06-04,-0.0034999999999999996
us.77816,2018-04-27,-2.8464
us.77817,2017-07-10,0.061
us.77819,2007-05-02,-1.1259
us.77823,2014-11-26,-0.41850000000000004
us.77827,2014-09-05,1.4089
us.77828,2008-01-16,0.1265
us.77830,2014-04-16,0.023
us.77855,2013-08-27,-3.5197
us.77862,2018-06-14,0.8163999999999999
us.77865,2010-11-23,-14.529900000000001
us.77868,2020-12-18,0.3584
us.77881,2007-05-31,0.0
us.77892,2016-11-17,-49.2308
us.77893,2009-03-11,40.449400000000004
us.77897,2017-05-01,19.6527
us.77898,2011-06-30,1.0101
us.77926,2006-05-10,0.11919999999999999
us.77967,2009-06-10,-13.793099999999999
us.77971,2019-07-22,0.08109999999999999
us.77973,2023-06-14,-27.500000000000004
us.77976,2011-02-28,0.1043
us.77982,2012-09-20,-0.07110000000000001
us.77984,2006-03-22,0.0353
us.77995,2007-07-25,2.5575
us.77998,2006-01-27,-0.0018
us.78001,2020-06-12,-0.036699999999999997
us.78003,2024-10-07,-19.3858
us.78008,2011-05-13,0.0
us.78009,2011-07-27,-2.0039000000000002
us.78011,2008-10-31,0.0013
us.78012,2018-04-27,-0.8210000000000001
us.78033,2015-10-27,0.0898
us.78037,2007-04-13,0.0
us.78040,2010-05-05,0.2742
us.78049,2010-12-10,-0.4843
us.78050,2015-12-09,0.0
us.78051,2014-08-14,0.7254
us.78054,2023-02-08,0.1335
us.78056,2022-04-08,-0.7162
us.78057,2021-04-09,2.4031000000000002
us.78060,2015-04-10,-0.1884
us.78062,2014-02-27,0.11950000000000001
us.78065,2007-02-14,0.061200000000000004
us.78066,2023-10-05,-37.0989
us.78068,2018-03-14,-13.580300000000001
us.78071,2024-06-18,-44.1861
us.78073,2012-10-25,-41.754400000000004
us.78082,2014-08-19,-0.8264
us.78086,2008-02-22,1.5128000000000001
us.78089,2020-12-28,0.0233
us.78094,2007-06-22,0.5173
us.78106,2007-04-12,0.0174
us.78109,2012-05-04,-1.0499
us.78112,2006-10-05,0.0333
us.78137,2021-04-15,0.0
us.78139,2014-12-15,0.3786
us.78145,2008-04-29,-17.127100000000002
us.78147,2014-09-18,7.6343
us.78156,2021-03-31,0.0676
us.78157,2009-02-26,-43.0894
us.78168,2016-02-22,0.0392
us.78172,2019-01-04,0.9174
us.78179,2017-08-14,0.2506
us.78186,2018-05-04,-29.7363
us.78193,2013-06-24,0.44279999999999997
us.78195,2013-10-11,0.11349999999999999
us.78197,2010-12-22,-0.2071
us.78200,2013-11-22,0.2587
us.78201,2019-05-03,0.3416
us.78208,2012-01-18,-11.598799999999999
us.78209,2010-05-25,0.3584
us.78210,2011-10-20,0.2571
us.78216,2018-03-22,0.4973
us.78217,2018-04-23,0.13
us.78219,2008-07-22,-23.076900000000002
us.78221,2007-12-14,-13.419900000000002
us.78231,2015-01-28,2.4735
us.78349,2008-09-11,-2.9412000000000003
us.78361,2006-09-15,-5.9091
