date,prev_close,open,high,low,close,volume,value
20191129,4889.2595,4888.3484,4909.411,4850.5879,4894.9416,6040753100,58045324400.0
20191202,4894.9416,4897.6306,4930.5853,4889.319,4905.4209,6219305400,60659599600.0
20191203,4905.4209,4889.4069,4926.4548,4863.662,4926.4548,5939410100,59003326100.0
20191204,4926.4548,4902.4853,4935.5695,4901.0364,4920.6682,6349645000,65049445200.0
20191205,4920.6682,4927.7757,4978.9896,4923.1116,4967.6021,7407710400,77991494600.0
20191206,4967.6021,4968.041,5010.513,4954.7856,5010.5104,7370595700,77615890600.0
20191209,5010.5104,5020.2216,5040.2408,5005.8413,5024.604,8848641500,92501704100.0
20191210,5024.604,5012.4716,5054.3122,4998.1479,5049.0514,8293633000,85621362300.0
20191211,5049.0514,5044.9367,5052.3501,5007.5596,5027.2784,8601103800,87198618300.0
20191212,5027.2784,5025.4907,5044.1972,5008.3676,5012.0011,8005543900,82031906100.0
20191213,5012.0011,5047.8973,5082.7599,5029.8833,5073.6858,9997918400,100214793100.0
20191216,5073.6858,5095.3481,5166.0391,5081.9093,5166.0391,11652253300,118077922800.0
20191217,5166.0391,5167.2291,5257.8279,5161.1524,5236.0624,15021914200,143007732100.0
20191218,5236.0624,5235.4761,5267.4061,5221.698,5235.1248,12926439800,126380736800.0
20191219,5235.1248,5236.9151,5255.1689,5215.884,5241.7376,11366629400,111318995200.0
20191220,5241.7376,5244.2134,5258.0056,5182.0632,5184.6752,11799847200,107404905700.0
20191223,5184.6752,5161.2823,5188.85,5079.4417,5084.3505,10565253000,98214944000.0
20191224,5084.3505,5098.805,5165.1561,5092.9061,5162.0702,8545191600,80244021600.0
20191225,5162.0702,5157.3667,5195.8663,5153.5138,5183.0986,9591867600,97321480100.0
20191226,5183.0986,5181.3814,5219.1404,5171.4403,5219.1404,9562553300,89169212200.0
20191227,5219.1404,5223.4701,5252.7878,5175.852,5179.1929,12625962800,116273066000.0
20191230,5179.1929,5160.3102,5242.1238,5119.8558,5241.9383,11686945600,106835905500.0
20191231,5241.9383,5239.9132,5269.8736,5228.1726,5267.6622,10388965800,95356584900.0
20200102,5267.6622,5306.6677,5374.9082,5288.1675,5366.1375,14589440500,136813752300.0
20200103,5366.1375,5376.0328,5395.2585,5351.8049,5380.6372,12845202100,122199725500.0
20200106,5380.6372,5365.2171,5481.55,5355.0237,5434.8503,15958741400,158190935600.0
20200107,5434.8503,5441.9032,5499.8395,5440.6916,5499.8395,14414272200,142194161700.0
20200108,5499.8395,5481.9844,5500.1601,5409.569,5423.7966,15540684700,149838069300.0
20200109,5423.7966,5465.8574,5497.5429,5457.3498,5497.5429,13243166700,135961014600.0
20200110,5497.5429,5511.6739,5516.0948,5455.2516,5480.2279,11381982100,118196969000.0
20200113,5480.2279,5478.3159,5559.6272,5447.7315,5559.6272,11807618100,128651948000.0
20200114,5559.6272,5576.6291,5583.7202,5539.8997,5542.3316,12981138300,134845327400.0
20200115,5542.3316,5532.9613,5545.1012,5492.6508,5530.0266,11242502000,118142835100.0
20200116,5530.0266,5539.4211,5559.0175,5514.6912,5527.6676,11189727600,122337955300.0
20200117,5527.6676,5539.723,5555.4119,5499.4674,5510.0453,10494932900,110491857800.0
20200120,5510.0453,5523.0098,5587.5359,5500.5937,5587.5359,11540300100,128212120800.0
20200121,5587.5359,5581.0102,5581.98,5515.1928,5523.9419,12460480800,135220987200.0
20200122,5523.9419,5502.587,5597.9935,5440.1998,5575.5126,12347477000,138250254200.0
20200123,5575.5126,5521.7921,5558.4257,5326.9315,5377.7411,14577307100,161861917500.0
20200203,5377.7411,4896.8945,4960.7456,4896.8945,4910.9011,8177708400,89455038400.0
20200204,4910.9011,4736.1227,5013.7695,4736.1227,4996.4743,18967227900,175374996000.0
20200205,4996.4743,5035.4089,5178.4378,5026.4083,5123.9619,17109533900,177352350600.0
20200206,5123.9619,5128.1863,5299.178,5100.4818,5282.8922,18595745600,197274056300.0
20200207,5282.8922,5287.269,5329.3558,5226.6999,5327.0369,19111006400,203466088000.0
20200210,5327.0369,5322.0089,5389.0387,5301.4121,5388.4349,17670328200,186767921800.0
20200211,5388.4349,5390.5255,5396.9558,5323.7602,5361.2768,15250817700,157302894100.0
20200212,5361.2768,5345.522,5461.6736,5340.487,5459.9461,15104147300,164552224700.0
20200213,5459.9461,5456.6591,5482.7951,5397.2324,5412.8418,15820264200,175679828600.0
20200214,5412.8418,5407.4738,5474.4682,5375.9258,5420.8025,14534649600,162742004600.0
20200217,5420.8025,5454.4626,5594.4366,5454.4626,5594.4366,17463665700,183878721100.0
20200218,5594.4366,5607.8401,5660.8142,5577.8981,5660.8142,18509870100,206428524400.0
20200219,5660.8142,5654.1778,5678.8191,5601.3916,5603.2626,18564208500,210591418500.0
20200220,5603.2626,5619.5203,5712.1825,5580.0672,5706.7127,19207602600,205564978600.0
20200221,5706.7127,5704.836,5822.3973,5700.9519,5784.0321,20723623900,230175046200.0
20200224,5784.0321,5784.5751,5884.1397,5754.6794,5865.4665,21809896200,250154433400.0
20200225,5865.4665,5745.617,5912.2741,5643.8843,5897.7219,26736667800,301960915800.0
20200226,5897.7219,5824.0484,5885.2702,5724.499,5743.3929,26637508000,281045744300.0
20200227,5743.3929,5770.2183,5829.0372,5689.539,5753.7277,20469487500,221902086200.0
20200228,5753.7277,5558.4158,5641.7724,5438.8521,5451.2897,22430670900,232879770200.0
20200302,5451.2897,5516.4386,5683.2425,5505.2683,5656.4193,19951161200,213505004400.0
20200303,5656.4193,5756.7914,5832.3531,5658.1205,5710.0235,22632549400,244204351200.0
20200304,5710.0235,5670.4997,5719.1783,5603.9288,5716.5112,18513309800,194980150000.0
20200305,5716.5112,5795.25,5811.2074,5732.168,5801.1199,21723222100,217238387600.0
20200306,5801.1199,5737.0958,5802.6293,5723.7326,5763.8602,18529714700,177496499200.0
20200309,5763.8602,5668.6366,5699.9198,5525.8167,5525.8167,21853808900,212042107500.0
20200310,5525.8167,5459.1732,5675.8756,5423.4289,5675.1113,20840287700,210472315000.0
20200311,5675.1113,5692.7173,5708.9152,5589.5311,5589.5311,18775091200,190010266200.0
20200312,5589.5311,5507.3213,5549.3501,5446.7941,5493.8838,15875315700,154102925600.0
20200313,5493.8838,5225.5063,5507.3899,5224.7267,5457.2006,19526665900,188405108200.0
20200316,5457.2006,5496.889,5496.889,5183.3436,5200.1142,18684995200,184923547700.0
20200317,5200.1142,5245.5231,5300.5591,5052.6546,5212.0619,15913787800,152551271900.0
20200318,5212.0619,5257.9438,5333.1204,5119.4716,5119.4716,16428660400,160536059900.0
20200319,5119.4716,5119.9437,5185.0889,5020.4387,5157.8235,15459370200,148680627000.0
20200320,5157.8235,5217.488,5225.0268,5129.0733,5219.2809,12751328900,131519032400.0
20200323,5219.2809,5079.3549,5129.1405,4981.6682,4998.9095,13868474500,133727699500.0
20200324,4998.9095,5089.1516,5118.0355,4963.2918,5096.0408,14078770500,137371423300.0
20200325,5096.0408,5200.7752,5229.2205,5160.3887,5217.4237,14688107000,142310080600.0
20200326,5217.4237,5180.4657,5227.4679,5157.1478,5166.1091,12565245000,126982007900.0
20200327,5166.1091,5222.8511,5227.7921,5134.4903,5137.3371,11704507300,118480791100.0
20200330,5137.3371,5073.7047,5074.6251,4974.3165,5027.4856,12398131600,124559163300.0
20200331,5027.4856,5073.5232,5090.5675,5030.573,5041.4534,11160561200,106538446100.0
20200401,5041.4534,5029.5837,5108.175,5007.7115,5019.2187,11215411100,110651112500.0
20200402,5019.2187,4998.6259,5147.2019,4998.1063,5147.2019,11335107800,117822171400.0
20200403,5147.2019,5143.5185,5161.5728,5085.0948,5107.0393,10947897800,112751173000.0
20200407,5107.0393,5202.5465,5273.0857,5197.5826,5267.073,14510945200,146826555100.0
20200408,5267.073,5243.1623,5291.4149,5232.6161,5271.7961,13778625400,136499534300.0
20200409,5271.7961,5301.2663,5336.1174,5289.3845,5322.4614,12509846200,128352885500.0
20200410,5322.4614,5321.7865,5321.7865,5197.9841,5208.5102,12381638800,126468212000.0
20200413,5208.5102,5176.4431,5198.3708,5140.8505,5169.1757,9818099300,101355716400.0
20200414,5169.1757,5197.1716,5288.593,5189.8242,5288.593,11018824400,118917318000.0
20200415,5288.593,5291.9664,5320.5792,5264.0114,5268.7497,12247740000,128025726300.0
20200416,5268.7497,5245.9247,5328.1204,5238.4335,5316.9707,12074219300,122069165000.0
20200417,5316.9707,5354.9828,5377.147,5309.5809,5318.4547,13696983300,156745771300.0
20200420,5318.4547,5329.8688,5381.7857,5311.1974,5381.7857,12064218200,130825823600.0
20200421,5381.7857,5358.6005,5358.6005,5287.6633,5343.8806,13074442600,139768427400.0
20200422,5343.8806,5304.731,5388.2073,5296.2644,5387.6233,12359700600,127945771500.0
20200423,5387.6233,5402.6478,5407.49,5354.9401,5357.7904,14461830200,145324602200.0
20200424,5357.7904,5350.5426,5354.7629,5258.5692,5273.5474,13138336700,127211203300.0
20200427,5273.5474,5278.9787,5314.4114,5249.3133,5265.7248,11713242700,110738403000.0
20200428,5265.7248,5268.1255,5273.2565,5102.0608,5227.846,14082491000,133971236900.0
20200429,5227.846,5203.7103,5269.735,5201.4734,5226.8116,10592684900,103339319100.0
20200430,5226.8116,5261.0467,5368.8943,5261.0467,5353.8595,13303668600,142523793300.0
20200506,5353.8595,5320.94,5451.456,5318.443,5451.3159,14167905000,159945700600.0
20200507,5451.3159,5454.2515,5473.7738,5425.7964,5445.7519,14014635400,147975355300.0
20200508,5445.7519,5474.8739,5527.0903,5467.646,5507.6965,13631862200,146384767200.0
20200511,5507.6965,5529.1056,5547.9416,5466.6158,5496.192,12985198500,142054909500.0
20200512,5496.192,5494.0693,5519.2868,5441.7013,5512.464,11594367700,127585356300.0
20200513,5512.464,5495.8969,5546.5535,5483.9868,5536.2802,10789582200,120477112000.0
20200514,5536.2802,5513.0817,5528.0915,5485.0152,5487.107,11919770100,129595787500.0
20200515,5487.107,5510.1454,5543.9334,5486.2557,5507.9336,11265151100,132317035600.0
20200518,5507.9336,5522.7233,5528.7754,5454.9615,5478.8218,13365466400,158389049300.0
20200519,5478.8218,5515.0289,5548.2181,5504.2327,5547.8759,11200886000,133182704700.0
20200520,5547.8759,5545.0441,5547.1691,5473.7896,5489.7024,12345098800,141319855400.0
20200521,5489.7024,5508.2041,5511.2324,5415.5986,5426.1745,11455910800,128883851400.0
20200522,5426.1745,5421.7282,5421.887,5307.2962,5328.2268,10641571100,115705492500.0
20200525,5328.2268,5323.9656,5344.2849,5293.2294,5316.6036,8438568100,91375351500.0
20200526,5316.6036,5341.1113,5421.9045,5341.0821,5420.2126,9096900800,99351009000.0
20200527,5420.2126,5426.5558,5426.5558,5358.47,5369.4992,10396037100,113109428400.0
20200528,5369.4992,5367.2664,5390.1397,5290.2897,5361.167,10252425100,107583819700.0
20200529,5361.167,5349.5678,5416.6599,5336.0669,5406.3403,10490988900,109910646400.0
20200601,5406.3403,5446.2912,5576.6538,5446.2912,5569.48,14169758200,147879965400.0
20200602,5569.48,5595.3589,5596.4399,5544.1862,5566.4438,13895364000,149162415400.0
20200603,5566.4438,5583.701,5618.2892,5567.0729,5572.3125,13834551900,146218273400.0
20200604,5572.3125,5589.3445,5597.2621,5549.3577,5576.7535,12077846500,123809986100.0
20200605,5576.7535,5585.1592,5592.3453,5542.8701,5585.4231,11225389700,115167433500.0
20200608,5585.4231,5618.3753,5627.1893,5567.2087,5575.3036,11944619000,128061193100.0
20200609,5575.3036,5582.144,5616.0363,5560.139,5610.3774,11481514200,119329406200.0
20200610,5610.3774,5611.6579,5616.6108,5581.9153,5615.2417,10836809700,114114998700.0
20200611,5615.2417,5618.6411,5673.3108,5567.538,5589.1019,12748650900,144573700300.0
20200612,5589.1019,5483.7845,5620.2062,5479.2713,5591.4871,12954546500,142138382100.0
20200615,5591.4871,5605.8832,5661.9706,5590.6435,5590.6435,14535977600,152567150800.0
20200616,5590.6435,5633.2588,5695.3007,5624.8549,5695.3007,13395170300,142087502300.0
20200617,5695.3007,5708.6871,5735.4183,5685.6241,5735.4183,14683751800,153683182900.0
20200618,5735.4183,5738.0314,5744.4525,5705.295,5734.403,15815436600,160763116000.0
20200619,5734.403,5733.4291,5796.3597,5727.6226,5787.1482,14155515700,147627450100.0
20200622,5787.1482,5793.7883,5815.3942,5770.8094,5784.0269,14539234900,157370407800.0
20200623,5784.0269,5783.1198,5809.2832,5755.3982,5804.343,12574812700,140277421300.0
20200624,5804.343,5808.5388,5824.3132,5773.2908,5789.0893,11024143600,128536776000.0
20200629,5789.0893,5774.4585,5789.1592,5740.2558,5762.4378,11776115100,131671126400.0
20200630,5762.4378,5790.0647,5875.3274,5788.2081,5864.4164,11535032400,139671518500.0
20200701,5864.4164,5884.54,5885.8738,5814.7554,5881.8875,14283298200,161437631500.0
20200702,5881.8875,5880.8832,5979.9902,5858.5743,5975.2794,20118138000,200063179900.0
20200703,5975.2794,5989.9958,6052.523,5968.0663,6051.5099,22682681800,217087507600.0
20200706,6051.5099,6095.9561,6318.3081,6095.9561,6299.8551,30224204100,291609536400.0
20200707,6299.8551,6368.3135,6480.0286,6300.2446,6380.0276,32576332300,329229177500.0
20200708,6380.0276,6378.9461,6541.4382,6352.3731,6535.4151,28884738900,292261704900.0
20200709,6535.4151,6541.2854,6712.1445,6530.0207,6693.7452,31741227100,334582903400.0
20200710,6693.7452,6664.3263,6763.8121,6644.3586,6676.4373,28873667200,322509785200.0
20200713,6676.4373,6710.6352,6899.622,6710.6352,6899.5175,29730559500,335186154000.0
20200714,6899.5175,6897.0034,6897.0034,6672.7996,6807.727,29386829700,341854745100.0
20200715,6807.727,6815.6162,6838.1524,6598.5228,6638.8384,25647283000,300879616800.0
20200716,6638.8384,6642.3288,6710.995,6305.133,6319.9981,25331587000,277008155000.0
20200717,6319.9981,6327.0265,6447.5092,6272.9416,6344.5912,19680390900,215076901700.0
20200720,6344.5912,6419.08,6526.8325,6340.6495,6526.8325,21234155600,225792819500.0
20200721,6526.8325,6546.5653,6591.0097,6500.8682,6563.3239,19392086700,214650715100.0
20200722,6563.3239,6554.1681,6699.6871,6534.7427,6620.6893,20994570600,232793940400.0
20200723,6620.6893,6562.0485,6629.2067,6431.2609,6620.0859,20787859900,240753973300.0
20200724,6620.0859,6584.8093,6609.2877,6265.3789,6283.9831,21901777700,247232797400.0
20200727,6283.9831,6304.5859,6337.3275,6229.4712,6298.7351,14554248100,168023361800.0
20200728,6298.7351,6345.682,6385.3908,6307.7891,6359.6637,13873013900,162301212000.0
20200729,6359.6637,6341.0079,6530.2712,6324.0483,6530.2712,15922168400,186898356900.0
20200730,6530.2712,6548.7007,6564.775,6491.4492,6511.436,17761556100,209285453500.0
20200731,6511.436,6499.3939,6619.2616,6463.415,6579.6696,17982114200,207764269700.0
20200803,6579.6696,6635.3429,6739.8085,6614.4314,6739.8085,20722485200,240896688400.0
20200804,6739.8085,6758.4937,6764.9049,6672.894,6697.7071,20938164900,244977525800.0
20200805,6697.7071,6696.687,6790.008,6653.2772,6772.8422,18484381600,217994170900.0
20200806,6772.8422,6780.3265,6792.2759,6656.2782,6770.3016,20522984200,240928921800.0
20200807,6770.3016,6743.2907,6755.528,6578.6672,6688.8822,19812821400,227976663600.0
20200810,6688.8822,6666.5601,6768.866,6651.7421,6725.2956,17535322700,210390907200.0
20200811,6725.2956,6727.7692,6756.8451,6594.9793,6600.8472,18075016900,203345665900.0
20200812,6600.8472,6580.0058,6599.6573,6395.006,6528.3999,17780513400,197879375600.0
20200813,6528.3999,6552.3695,6592.1163,6518.4229,6552.6567,16206051500,166812245200.0
20200814,6552.6567,6542.6032,6629.5058,6506.0266,6623.5633,15687598800,161300612400.0
20200817,6623.5633,6646.5418,6752.3176,6614.1849,6744.5468,20122504300,207362885900.0
20200818,6744.5468,6747.6059,6811.5637,6737.5288,6789.3979,18916617500,208576358600.0
20200819,6789.3979,6782.5931,6782.5931,6661.9879,6666.274,19417949700,205320937800.0
20200820,6666.274,6622.0053,6672.4908,6570.6949,6593.785,15764625800,163429358300.0
20200821,6593.785,6628.9007,6686.0233,6589.1968,6643.9444,14288786300,153041449000.0
20200824,6643.9444,6667.2961,6702.7487,6589.9285,6688.9647,14291222300,157806107100.0
20200825,6688.9647,6698.1196,6734.4378,6631.6853,6652.5478,14709813000,158243101100.0
20200826,6652.5478,6650.449,6660.7634,6501.2409,6525.8786,15364283700,170448731200.0
20200827,6525.8786,6538.1362,6585.7193,6486.7508,6578.7912,12983619800,142139979100.0
20200828,6578.7912,6571.8981,6695.3574,6553.9227,6691.2096,14194959300,155878611700.0
20200831,6691.2096,6719.2859,6765.8853,6667.6792,6668.4331,15602438500,173312513800.0
20200901,6668.4331,6667.168,6710.4599,6637.6339,6710.4599,12557676000,140165501900.0
20200902,6710.4599,6725.6913,6742.5527,6647.0341,6717.5579,14956254800,160818469700.0
20200903,6717.5579,6715.1042,6732.6741,6638.4482,6662.2515,14200378700,151491337100.0
20200904,6662.2515,6545.888,6631.0289,6538.4896,6618.5762,12527012000,131987215400.0
20200907,6618.5762,6619.8982,6669.3935,6459.1029,6478.8124,15554424500,167179851100.0
20200908,6478.8124,6493.7737,6542.9954,6432.952,6525.098,16123031800,148148725200.0
20200909,6525.098,6455.3053,6471.4824,6319.2713,6349.2234,21691635100,176688524100.0
20200910,6349.2234,6404.6646,6414.9623,6219.6361,6235.5687,18104949700,149335340800.0
20200911,6235.5687,6209.7881,6319.6691,6209.7881,6311.967,12450949700,115598332200.0
20200914,6311.967,6350.3551,6381.182,6297.9023,6351.2422,13050227700,129303970000.0
20200915,6351.2422,6351.0366,6388.1304,6328.5366,6387.8805,11518415400,117077083500.0
20200916,6387.8805,6379.5178,6387.7666,6321.5668,6353.836,11330361600,112441186400.0
20200917,6353.836,6345.6715,6416.0088,6291.6343,6367.0206,11895968100,123682498300.0
20200918,6367.0206,6367.7923,6473.5997,6353.5609,6469.4692,13522626400,136788919900.0
20200921,6469.4692,6492.2249,6515.337,6434.3239,6445.9649,12599951000,133619735600.0
20200922,6445.9649,6392.025,6462.9751,6341.4838,6358.652,12130589400,122989741800.0
20200923,6358.652,6382.2813,6411.2048,6356.1636,6392.0329,9504883300,106027143300.0
20200924,6392.0329,6353.694,6354.6827,6243.282,6244.6389,11272634900,112557115400.0
20200925,6244.6389,6271.7008,6285.4717,6206.1823,6236.8904,8779878800,92989168300.0
20200928,6236.8904,6255.021,6261.9304,6171.02,6178.4693,7896291500,87526269700.0
20200929,6178.4693,6206.9908,6280.4433,6179.8807,6228.7708,8137116400,91783259800.0
20200930,6228.7708,6245.1158,6260.1234,6155.0208,6192.5045,8148409300,89615460400.0
20201009,6192.5045,6300.0703,6373.9367,6290.4705,6357.9711,10030355200,115059942100.0
20201012,6357.9711,6408.0827,6541.3102,6399.6833,6541.176,14471261500,160869089300.0
20201013,6541.176,6538.8354,6557.8635,6486.3088,6551.3987,11030072800,128878197900.0
20201014,6551.3987,6547.8376,6547.8376,6492.6581,6508.3743,11862960400,133539992900.0
20201015,6508.3743,6511.0707,6518.5503,6456.7714,6460.0408,10700425200,115595908900.0
20201016,6460.0408,6456.7375,6473.6343,6388.6459,6428.6822,9873202200,109046534500.0
20201019,6428.6822,6466.566,6483.5079,6346.2632,6358.3213,10366836300,114682882300.0
20201020,6358.3213,6349.6437,6423.1573,6324.3889,6423.1128,8618922400,95327322700.0
20201021,6423.1128,6426.194,6426.5095,6323.4406,6350.0127,8748455900,102094120300.0
20201022,6350.0127,6331.8037,6334.5424,6256.2324,6317.1438,8572472900,96745752000.0
20201023,6317.1438,6312.0076,6362.4283,6202.5347,6213.2626,7955979500,92933826200.0
20201026,6213.2626,6195.3539,6239.7156,6127.3829,6214.3779,7339295600,85255066100.0
20201027,6214.3779,6187.4731,6227.8424,6168.971,6221.3414,7553751400,89271219300.0
20201028,6221.3414,6221.7402,6254.716,6164.2406,6245.9986,8708142100,104026036100.0
20201029,6245.9986,6168.9076,6287.6478,6159.1435,6255.1933,9254314000,109718139100.0
20201030,6255.1933,6272.9273,6274.6162,6103.8909,6111.4803,11205827300,126398974800.0
20201102,6111.4803,6119.4514,6162.2763,6095.8038,6143.1157,11168365800,123739424300.0
20201103,6143.1157,6175.1593,6245.5576,6155.7346,6241.7676,10536232300,115811729500.0
20201104,6241.7676,6246.6368,6256.0695,6181.0972,6234.158,9292974500,108226613200.0
20201105,6234.158,6294.6136,6358.4445,6273.3148,6351.9789,11877068900,132536101600.0
20201106,6351.9789,6366.1854,6366.1854,6254.0869,6301.2477,11815265800,131629824500.0
20201109,6301.2477,6337.4415,6452.9139,6337.4415,6421.6506,16002788200,175071789200.0
20201110,6421.6506,6434.4298,6435.413,6339.2861,6373.0853,14192893200,155931471200.0
20201111,6373.0853,6356.3666,6375.2402,6292.8368,6294.6055,13072808100,134439037000.0
20201112,6294.6055,6305.0655,6340.9983,6285.2907,6315.4938,10468068700,113184124100.0
20201113,6315.4938,6304.4593,6319.4126,6248.355,6306.97,10711632200,112943607700.0
20201116,6306.97,6319.7042,6387.4154,6294.2899,6387.371,13367733000,131781935000.0
20201117,6387.371,6380.7685,6380.7685,6300.5666,6336.9406,14127431800,138972383400.0
20201118,6336.9406,6333.4506,6382.4966,6314.3093,6341.0136,13398246200,129795857700.0
20201119,6341.0136,6328.0837,6370.1805,6293.5553,6360.5998,12380484500,121059609400.0
20201120,6360.5998,6354.7873,6429.8695,6351.3079,6422.9854,13066764500,128065402900.0
20201123,6422.9854,6435.9187,6516.2407,6407.0565,6472.9301,18192566800,170218076100.0
20201124,6472.9301,6472.7468,6495.1373,6454.6653,6475.1881,15406296500,148759535100.0
20201125,6475.1881,6489.2553,6489.722,6350.3667,6350.3667,15376409500,156586868600.0
20201126,6350.3667,6349.8616,6358.174,6284.9727,6334.3042,12307262400,125427307000.0
20201127,6334.3042,6337.3839,6351.8103,6276.0729,6351.6119,12082312700,117366263100.0
20201130,6351.6119,6360.462,6397.7204,6309.4445,6320.9441,16315768200,157517649500.0
20201201,6320.9441,6307.8544,6437.9433,6299.414,6426.6155,15095734000,152562838800.0
20201202,6426.6155,6437.9561,6446.8066,6392.9892,6434.9791,14965560600,150444269300.0
20201203,6434.9791,6437.3843,6461.0881,6392.8987,6440.8808,15221493300,152891750800.0
20201204,6440.8808,6426.0263,6471.8561,6409.6779,6464.7345,12885516900,135320890700.0
20201207,6464.7345,6465.9879,6472.8495,6417.6481,6424.6823,12107828200,130847019800.0
20201208,6424.6823,6424.1589,6448.3926,6406.7236,6423.6513,10549499200,118324850700.0
20201209,6423.6513,6430.4767,6437.4327,6307.2207,6307.2207,12151621300,133439441000.0
20201210,6307.2207,6295.353,6350.9178,6267.1713,6320.0956,11057714200,122398601600.0
20201211,6320.0956,6328.8282,6340.3946,6163.4119,6209.427,13264160600,143457071900.0
20201214,6209.427,6207.826,6260.6133,6176.5402,6259.0175,10687714900,123900781600.0
20201215,6259.0175,6250.0967,6276.5843,6228.6787,6265.5819,9798099400,119718559300.0
20201216,6265.5819,6268.2111,6271.0304,6219.0857,6235.4352,9928366300,114104896200.0
20201217,6235.4352,6225.079,6312.0056,6184.5429,6308.9013,12770274400,140083142600.0
20201218,6308.9013,6310.1601,6332.5326,6269.2134,6291.918,12856338800,137466933000.0
20201221,6291.918,6302.2576,6401.5463,6293.922,6398.5987,13634782200,156761702600.0
20201222,6398.5987,6372.8787,6378.4986,6241.5603,6250.0606,15131061800,172456513300.0
20201223,6250.0606,6255.3524,6330.6028,6242.6249,6307.604,14398027400,166205183700.0
20201224,6307.604,6308.4801,6308.4801,6202.4031,6205.2247,13122165300,147688966800.0
20201225,6205.2247,6190.9922,6284.5851,6186.0254,6278.4981,13447826700,143831769300.0
20201228,6278.4981,6283.7821,6288.2442,6219.091,6244.4818,14896021400,160495558500.0
20201229,6244.4818,6240.7355,6280.0396,6196.4147,6199.8523,15447603200,155674658900.0
20201230,6199.8523,6196.4505,6289.2704,6188.5931,6269.2484,13804167300,148227835300.0
20201231,6269.2484,6282.9576,6370.5695,6281.0138,6367.1149,16015149000,174254125700.0
20210104,6367.1149,6395.6118,6501.5892,6359.0797,6482.7868,18662120900,211126911300.0
20210105,6482.7868,6470.2503,6539.7315,6452.5245,6539.7315,19666189200,226975665600.0
20210106,6539.7315,6549.731,6569.199,6472.7446,6528.1425,17852108600,209333367200.0
20210107,6528.1425,6523.6756,6567.2727,6467.4371,6538.1162,19713564100,219238806400.0
20210108,6538.1162,6541.5576,6598.3812,6484.3979,6557.5964,18083742900,207113827900.0
20210111,6557.5964,6557.4528,6572.8538,6419.731,6455.3987,18314657400,217827755600.0
20210112,6455.3987,6425.8148,6543.2286,6425.8148,6543.2286,16231123700,199048530400.0
20210113,6543.2286,6550.0346,6553.6488,6457.881,6496.9131,18491342000,222962632300.0
20210114,6496.9131,6471.7894,6516.2686,6402.6002,6439.8854,16302381600,198732646500.0
20210115,6439.8854,6427.1304,6447.8762,6339.4283,6417.5011,13824319900,166962801800.0
20210118,6417.5011,6414.8298,6529.4125,6392.0653,6514.4644,13683280700,169891546000.0
20210119,6514.4644,6510.4785,6532.6474,6456.1154,6476.3736,14761671600,174545108200.0
20210120,6476.3736,6477.6683,6535.4751,6449.2835,6535.4185,12852543200,153378909100.0
20210121,6535.4185,6552.0345,6649.8633,6550.8802,6622.4959,15680958700,189208745500.0
20210122,6622.4959,6619.8603,6643.6653,6573.8204,6637.8052,15797767200,202725766100.0
20210125,6637.8052,6636.2196,6711.5711,6599.9742,6645.3137,16562310300,223556746400.0
20210126,6645.3137,6621.1481,6624.4493,6515.2584,6532.961,14337131100,191892389900.0
20210127,6532.961,6527.6804,6564.2855,6481.1571,6557.1608,13976004900,174776064700.0
20210128,6557.1608,6475.8609,6529.8416,6405.8135,6414.3811,14482540600,174817693900.0
20210129,6414.3811,6448.6697,6462.3739,6255.7033,6346.1371,14604158100,172077242700.0
20210201,6346.1371,6338.6445,6397.0135,6328.3355,6393.278,13732518300,157579284900.0
20210202,6393.278,6404.853,6459.4797,6361.0882,6454.7853,13239431300,161720464800.0
20210203,6454.7853,6459.6641,6484.4931,6399.3315,6399.3315,14545715500,175699413200.0
20210204,6399.3315,6375.6723,6414.2983,6249.5311,6328.7881,14881287500,173665604000.0
20210205,6328.7881,6343.8303,6382.9572,6236.2674,6239.8709,13513287900,162500626700.0
20210208,6239.8709,6247.919,6354.0199,6215.7284,6323.1622,11613400400,141592202700.0
20210209,6323.1622,6334.4163,6468.4281,6330.792,6457.8814,11931911000,146850922900.0
20210210,6457.8814,6474.7495,6542.745,6424.7212,6525.1658,11904265900,150035763500.0
20210218,6525.1658,6657.3065,6678.6126,6564.3061,6614.5443,16689239200,194996422100.0
20210219,6614.5443,6600.2459,6706.3901,6542.7821,6703.4821,17872626600,201431981400.0
20210222,6703.4821,6731.5054,6810.9223,6657.056,6657.056,23706558500,259948295700.0
20210223,6657.056,6613.6014,6701.4296,6609.0782,6631.2286,19265635600,206139711300.0
20210224,6631.2286,6633.2823,6661.4326,6477.7512,6536.1861,17365083100,196701026100.0
20210225,6536.1861,6600.2054,6609.5637,6484.5547,6499.1528,16206818200,171451163300.0
20210226,6499.1528,6365.7385,6446.9461,6346.1326,6364.3529,15076020600,163655502800.0
20210301,6364.3529,6407.1642,6491.9367,6404.8885,6488.4388,15860843700,165792208000.0
20210302,6488.4388,6514.0213,6514.0213,6386.4903,6433.3282,16587706900,174025453300.0
20210303,6433.3282,6426.0369,6528.2217,6420.2068,6524.7513,17101752400,169667464300.0
20210304,6524.7513,6482.7869,6485.1639,6371.7302,6401.9917,19423601000,192551522700.0
20210305,6401.9917,6325.7517,6442.0155,6319.5318,6403.4964,16650488500,163666502400.0
20210308,6403.4964,6453.7799,6488.819,6253.6974,6256.4092,16854633900,177120047000.0
